광역시도,지자체명,년도,월,일,요일,배출량(kg),배출량비율(일),배출회수,배출회수비율(일)
서울특별시,용산구,2017,12,16,7,"133,150",0.001226229,108,0.001987897
서울특별시,용산구,2017,12,17,1,"224,050",0.002063361,151,0.002779375
서울특별시,용산구,2017,12,18,2,"200,700",0.001848322,139,0.002558497
서울특별시,용산구,2017,12,19,3,"190,700",0.001756229,150,0.002760968
서울특별시,용산구,2017,12,20,4,"152,550",0.001404891,113,0.002079929
서울특별시,용산구,2017,12,21,5,"153,200",0.001410877,132,0.002429652
서울특별시,용산구,2017,12,22,6,"141,450",0.001302667,113,0.002079929
서울특별시,용산구,2017,12,23,7,"168,200",0.001549018,132,0.002429652
서울특별시,용산구,2017,12,24,1,"154,150",0.001419626,114,0.002098336
서울특별시,용산구,2017,12,25,2,"239,000",0.002201042,155,0.002853
서울특별시,용산구,2017,12,26,3,"220,450",0.002030208,156,0.002871407
서울특별시,용산구,2017,12,27,4,"162,250",0.001494222,129,0.002374433
서울특별시,용산구,2017,12,28,5,"163,100",0.00150205,121,0.002227181
서울특별시,용산구,2017,12,29,6,"174,300",0.001605195,134,0.002466465
서울특별시,용산구,2017,12,30,7,"201,100",0.001852006,137,0.002521684
서울특별시,용산구,2017,12,31,1,"191,600",0.001764517,168,0.003092284
서울특별시,성동구,2017,01,01,1,"6,594,950",0.067394262,"4,066",0.092904483
서울특별시,성동구,2017,01,02,2,"6,625,200",0.067703389,"4,204",0.09605766
서울특별시,성동구,2017,01,03,3,"5,723,650",0.058490386,"3,819",0.087260753
서울특별시,성동구,2017,01,04,4,"5,808,150",0.059353897,"3,972",0.090756667
서울특별시,성동구,2017,01,05,5,"5,606,800",0.057296287,"3,814",0.087146507
서울특별시,성동구,2017,01,06,6,"5,431,700",0.055506928,"3,700",0.084541709
서울특별시,성동구,2017,01,07,7,"5,643,700",0.057673371,"3,765",0.086026901
서울특별시,성동구,2017,01,08,1,"6,956,050",0.071084369,"4,379",0.100056255
서울특별시,성동구,2017,01,09,2,"6,448,250",0.065895124,"4,187",0.095669225
서울특별시,성동구,2017,01,10,3,"5,104,250",0.052160693,"3,525",0.080543114
서울특별시,성동구,2017,01,11,4,"5,408,650",0.055271378,"3,667",0.083787688
서울특별시,성동구,2017,01,12,5,"5,285,250",0.054010345,"3,640",0.083170762
서울특별시,성동구,2017,01,13,6,"4,820,750",0.049263586,"3,316",0.07576765
서울특별시,성동구,2017,01,14,7,"4,848,350",0.049545633,"3,081",0.070398109
서울특별시,성동구,2017,01,15,1,"6,829,450",0.069790634,"4,161",0.095075148
서울특별시,성동구,2017,01,16,2,"6,702,300",0.068491279,"4,155",0.094938054
서울특별시,성동구,2017,01,17,3,"5,305,900",0.054221369,"3,593",0.082096854
서울특별시,성동구,2017,01,18,4,"5,622,950",0.057461325,"3,698",0.08449601
서울특별시,성동구,2017,01,19,5,"5,491,050",0.05611343,"3,663",0.083696291
서울특별시,성동구,2017,01,20,6,"4,610,450",0.047114516,"3,160",0.072203189
서울특별시,성동구,2017,01,21,7,"5,406,750",0.055251962,"3,422",0.078189656
서울특별시,성동구,2017,01,22,1,"6,393,900",0.065339718,"4,012",0.091670631
서울특별시,성동구,2017,01,23,2,"6,364,700",0.065041321,"3,888",0.088837341
서울특별시,성동구,2017,01,24,3,"5,575,550",0.056976941,"3,598",0.082211099
서울특별시,성동구,2017,01,25,4,"6,373,650",0.065132782,"3,988",0.091122252
서울특별시,성동구,2017,01,26,5,"8,067,350",0.082440822,"4,915",0.112303378
서울특별시,성동구,2017,01,27,6,"9,111,000",0.093105956,"5,135",0.117330182
서울특별시,성동구,2017,01,28,7,"5,911,900",0.060414126,"3,238",0.07398542
서울특별시,성동구,2017,01,29,1,"5,302,650",0.054188157,"3,015",0.068890068
서울특별시,성동구,2017,01,30,2,"7,451,550",0.076147918,"4,211",0.096217604
서울특별시,성동구,2017,01,31,3,"6,457,000",0.065984541,"3,839",0.087717735
서울특별시,성동구,2017,02,01,4,"5,883,900",0.070040828,"3,720",0.094500383
서울특별시,성동구,2017,02,02,5,"5,673,600",0.067537457,"3,679",0.093458846
서울특별시,성동구,2017,02,03,6,"5,362,050",0.063828825,"3,576",0.090842303
서울특별시,성동구,2017,02,04,7,"5,973,100",0.071102648,"3,678",0.093433443
서울특별시,성동구,2017,02,05,1,"7,210,400",0.085831232,"4,357",0.110682303
서울특별시,성동구,2017,02,06,2,"6,841,850",0.081444083,"4,278",0.10867544
서울특별시,성동구,2017,02,07,3,"5,532,000",0.065851877,"3,712",0.094297156
서울특별시,성동구,2017,02,08,4,"5,572,300",0.066331601,"3,773",0.095846759
서울특별시,성동구,2017,02,09,5,"5,303,850",0.063136023,"3,525",0.089546733
서울특별시,성동구,2017,02,10,6,"5,217,350",0.062106343,"3,353",0.085177361
서울특별시,성동구,2017,02,11,7,"5,535,950",0.065898897,"3,426",0.087031804
서울특별시,성동구,2017,02,12,1,"6,889,100",0.082006538,"4,175",0.106058897
서울특별시,성동구,2017,02,13,2,"6,377,500",0.075916549,"4,128",0.104864941
서울특별시,성동구,2017,02,14,3,"5,196,800",0.06186172,"3,534",0.089775363
서울특별시,성동구,2017,02,15,4,"5,677,400",0.067582691,"3,859",0.098031445
서울특별시,성동구,2017,02,16,5,"5,229,800",0.062254546,"3,694",0.093839896
서울특별시,성동구,2017,02,17,6,"5,167,000",0.061506987,"3,516",0.089318104
서울특별시,성동구,2017,02,18,7,"5,291,100",0.062984249,"3,525",0.089546733
서울특별시,성동구,2017,02,19,1,"6,898,000",0.082112482,"4,282",0.108777053
서울특별시,성동구,2017,02,20,2,"6,364,150",0.075757633,"4,206",0.1068464
서울특별시,성동구,2017,02,21,3,"5,588,150",0.066520276,"3,802",0.096583456
서울특별시,성동구,2017,02,22,4,"5,298,150",0.063068171,"3,685",0.093611266
서울특별시,성동구,2017,02,23,5,"5,730,100",0.068210022,"3,905",0.099199998
서울특별시,성동구,2017,02,24,6,"5,402,700",0.064312715,"3,723",0.094576593
서울특별시,성동구,2017,02,25,7,"6,077,750",0.072348382,"3,934",0.099936695
서울특별시,성동구,2017,02,26,1,"7,434,150",0.08849471,"4,783",0.121504121
서울특별시,성동구,2017,02,27,2,"6,658,700",0.0792639,"4,290",0.10898028
서울특별시,성동구,2017,02,28,3,"5,686,100",0.067686254,"3,985",0.101232265
서울특별시,성동구,2017,03,01,4,"6,251,100",0.069448829,"4,166",0.093049061
서울특별시,성동구,2017,03,02,5,"5,993,000",0.066581375,"4,165",0.093026726
서울특별시,성동구,2017,03,03,6,"5,505,700",0.061167541,"3,945",0.088112949
서울특별시,성동구,2017,03,04,7,"6,098,500",0.067753465,"4,106",0.09170894
서울특별시,성동구,2017,03,05,1,"7,586,400",0.084283821,"5,071",0.113262551
서울특별시,성동구,2017,03,06,2,"6,248,950",0.069424943,"4,255",0.095036907
서울특별시,성동구,2017,03,07,3,"5,166,100",0.057394634,"3,700",0.082640789
서울특별시,성동구,2017,03,08,4,"5,507,250",0.061184761,"3,975",0.088783009
서울특별시,성동구,2017,03,09,5,"5,281,000",0.058671156,"3,834",0.085633725
서울특별시,성동구,2017,03,10,6,"5,235,400",0.058164547,"3,846",0.085901749
서울특별시,성동구,2017,03,11,7,"5,528,650",0.061422512,"3,875",0.086549475
서울특별시,성동구,2017,03,12,1,"7,468,850",0.082977857,"4,896",0.109353865
서울특별시,성동구,2017,03,13,2,"6,480,200",0.071994097,"4,460",0.099615653
서울특별시,성동구,2017,03,14,3,"5,485,100",0.060938678,"3,997",0.089274387
서울특별시,성동구,2017,03,15,4,"5,736,050",0.063726697,"4,264",0.095237925
서울특별시,성동구,2017,03,16,5,"5,414,150",0.060150434,"3,999",0.089319058
서울특별시,성동구,2017,03,17,6,"5,099,250",0.05665194,"3,895",0.086996182
서울특별시,성동구,2017,03,18,7,"5,650,850",0.062780137,"3,948",0.088179955
서울특별시,성동구,2017,03,19,1,"8,090,950",0.0898893,"5,346",0.119404772
서울특별시,성동구,2017,03,20,2,"6,485,250",0.072050202,"4,470",0.099839007
서울특별시,성동구,2017,03,21,3,"5,373,000",0.059693263,"3,972",0.088716003
서울특별시,성동구,2017,03,22,4,"5,788,250",0.064306631,"4,221",0.094277505
서울특별시,성동구,2017,03,23,5,"5,695,500",0.063276192,"4,277",0.095528285
서울특별시,성동구,2017,03,24,6,"5,217,800",0.057969013,"3,929",0.087755583
서울특별시,성동구,2017,03,25,7,"5,682,950",0.063136763,"3,993",0.089185046
서울특별시,성동구,2017,03,26,1,"7,329,600",0.08143081,"5,022",0.112168119
서울특별시,성동구,2017,03,27,2,"6,450,050",0.071659135,"4,463",0.099682659
서울특별시,성동구,2017,03,28,3,"5,728,700",0.063645039,"4,095",0.091463251
서울특별시,성동구,2017,03,29,4,"5,917,550",0.065743136,"4,410",0.098498886
서울특별시,성동구,2017,03,30,5,"5,472,750",0.060801471,"4,065",0.090793191
서울특별시,성동구,2017,03,31,6,"5,081,500",0.05645474,"3,727",0.083243843
서울특별시,성동구,2017,05,01,2,"7,663,050",0.074027713,"5,262",0.097701127
서울특별시,성동구,2017,05,02,3,"6,652,150",0.06426207,"4,815",0.089401544
서울특별시,성동구,2017,05,03,4,"7,721,150",0.07458898,"5,407",0.100393385
서울특별시,성동구,2017,05,04,5,"6,801,600",0.065705809,"5,018",0.093170706
서울특별시,성동구,2017,05,05,6,"6,624,100",0.063991097,"4,712",0.087489113
서울특별시,성동구,2017,05,06,7,"6,577,900",0.063544789,"4,426",0.082178865
서울특별시,성동구,2017,05,07,1,"8,544,500",0.082542825,"5,678",0.105425123
서울특별시,성동구,2017,05,08,2,"6,803,550",0.065724646,"4,849",0.090032833
서울특별시,성동구,2017,05,09,3,"7,297,000",0.070491544,"5,182",0.096215743
서울특별시,성동구,2017,05,10,4,"7,366,250",0.071160523,"5,309",0.09857379
서울특별시,성동구,2017,05,11,5,"6,696,100",0.064686642,"4,846",0.089977131
서울특별시,성동구,2017,05,12,6,"6,220,600",0.060093148,"4,708",0.087414843
서울특별시,성동구,2017,05,13,7,"6,461,000",0.062415495,"4,575",0.084945393
서울특별시,성동구,2017,05,14,1,"9,298,950",0.089831073,"6,153",0.11424459
서울특별시,성동구,2017,05,15,2,"7,814,100",0.075486909,"5,331",0.098982271
서울특별시,성동구,2017,05,16,3,"6,452,050",0.062329035,"4,842",0.089902861
서울특별시,성동구,2017,05,17,4,"6,972,400",0.067355796,"5,266",0.097775396
서울특별시,성동구,2017,05,18,5,"6,561,350",0.06338491,"4,937",0.091666755
서울특별시,성동구,2017,05,19,6,"6,378,050",0.061614169,"4,870",0.090422746
서울특별시,성동구,2017,05,20,7,"6,864,200",0.066310546,"4,910",0.091165438
서울특별시,성동구,2017,05,21,1,"9,268,450",0.089536433,"6,324",0.117419598
서울특별시,성동구,2017,05,22,2,"7,957,850",0.076875583,"5,696",0.105759335
서울특별시,성동구,2017,05,23,3,"5,972,000",0.057691586,"4,633",0.086022296
서울특별시,성동구,2017,05,24,4,"7,330,000",0.070810335,"5,571",0.103438422
서울특별시,성동구,2017,05,25,5,"6,663,950",0.064376062,"5,077",0.094266177
서울특별시,성동구,2017,05,26,6,"6,177,150",0.059673406,"4,874",0.090497015
서울특별시,성동구,2017,05,27,7,"6,738,700",0.065098173,"4,936",0.091648188
서울특별시,성동구,2017,05,28,1,"9,213,600",0.089006563,"6,324",0.117419598
서울특별시,성동구,2017,05,29,2,"8,011,100",0.077389997,"5,757",0.10689194
서울특별시,성동구,2017,05,30,3,"7,034,800",0.067958601,"5,312",0.098629492
서울특별시,성동구,2017,05,31,4,"7,120,400",0.068785527,"5,563",0.103289884
서울특별시,성동구,2017,06,01,5,"6,656,350",0.062794229,"5,206",0.090301849
서울특별시,성동구,2017,06,02,6,"6,610,200",0.062358862,"5,227",0.090666109
서울특별시,성동구,2017,06,03,7,"6,950,400",0.065568218,"5,133",0.089035611
서울특별시,성동구,2017,06,04,1,"9,081,500",0.085672447,"6,267",0.108705664
서울특별시,성동구,2017,06,05,2,"7,888,850",0.074421305,"5,693",0.098749217
서울특별시,성동구,2017,06,06,3,"7,170,850",0.067647885,"5,022",0.087110235
서울특별시,성동구,2017,06,07,4,"7,732,200",0.072943511,"5,668",0.098315574
서울특별시,성동구,2017,06,08,5,"7,503,900",0.070789789,"5,584",0.096858533
서울특별시,성동구,2017,06,09,6,"6,439,350",0.060747109,"5,024",0.087144926
서울특별시,성동구,2017,06,10,7,"7,138,750",0.067345062,"5,186",0.089954934
서울특별시,성동구,2017,06,11,1,"9,398,750",0.088665299,"6,570",0.113961419
서울특별시,성동구,2017,06,12,2,"7,924,250",0.074755259,"5,806",0.100709284
서울특별시,성동구,2017,06,13,3,"6,933,250",0.06540643,"5,404",0.093736302
서울특별시,성동구,2017,06,14,4,"7,149,550",0.067446946,"5,632",0.097691128
서울특별시,성동구,2017,06,15,5,"6,976,750",0.065816797,"5,460",0.094707663
서울특별시,성동구,2017,06,16,6,"6,900,650",0.06509889,"5,350",0.092799633
서울특별시,성동구,2017,06,17,7,"7,671,350",0.072369468,"5,402",0.093701611
서울특별시,성동구,2017,06,18,1,"9,749,350",0.091972765,"6,656",0.115453151
서울특별시,성동구,2017,06,19,2,"8,798,500",0.0830027,"6,284",0.109000541
서울특별시,성동구,2017,06,20,3,"7,247,400",0.068370037,"5,574",0.096685076
서울특별시,성동구,2017,06,21,4,"7,803,600",0.073617079,"5,995",0.103987626
서울특별시,성동구,2017,06,22,5,"7,230,350",0.068209192,"5,652",0.098038042
서울특별시,성동구,2017,06,23,6,"7,368,200",0.069509632,"5,648",0.097968659
서울특별시,성동구,2017,06,24,7,"7,481,850",0.070581776,"5,475",0.094967849
서울특별시,성동구,2017,06,25,1,"10,040,900",0.09472317,"6,851",0.118835568
서울특별시,성동구,2017,06,26,2,"8,399,050",0.079234396,"5,904",0.102409165
서울특별시,성동구,2017,06,27,3,"7,679,500",0.072446353,"5,826",0.101056199
서울특별시,성동구,2017,06,28,4,"7,801,150",0.073593967,"6,039",0.104750838
서울특별시,성동구,2017,06,29,5,"7,611,850",0.071808161,"5,915",0.102599968
서울특별시,성동구,2017,06,30,6,"7,316,750",0.069024266,"5,632",0.097691128
서울특별시,성동구,2017,07,01,7,"8,371,250",0.070784712,"6,151",0.093142072
서울특별시,성동구,2017,07,02,1,"10,352,800",0.087540088,"7,000",0.105998131
서울특별시,성동구,2017,07,03,2,"10,357,750",0.087581944,"7,306",0.110631764
서울특별시,성동구,2017,07,04,3,"9,038,850",0.076429732,"6,880",0.104181021
서울특별시,성동구,2017,07,05,4,"8,863,800",0.074949563,"6,996",0.105937561
서울특별시,성동구,2017,07,06,5,"8,262,850",0.069868115,"6,461",0.097836275
서울특별시,성동구,2017,07,07,6,"7,514,950",0.063544103,"6,011",0.09102211
서울특별시,성동구,2017,07,08,7,"9,774,550",0.082650584,"7,012",0.106179842
서울특별시,성동구,2017,07,09,1,"11,094,150",0.093808716,"7,467",0.113069721
서울특별시,성동구,2017,07,10,2,"8,082,500",0.068343131,"5,598",0.08476822
서울특별시,성동구,2017,07,11,3,"10,613,450",0.089744064,"7,859",0.119005616
서울특별시,성동구,2017,07,12,4,"9,554,100",0.080786527,"7,325",0.110919473
서울특별시,성동구,2017,07,13,5,"8,931,150",0.075519054,"6,973",0.105589281
서울특별시,성동구,2017,07,14,6,"8,501,400",0.07188522,"6,560",0.099335392
서울특별시,성동구,2017,07,15,7,"8,748,750",0.073976736,"6,168",0.093399496
서울특별시,성동구,2017,07,16,1,"12,658,250",0.107034263,"8,692",0.131619394
서울특별시,성동구,2017,07,17,2,"10,012,550",0.084663039,"7,388",0.111873456
서울특별시,성동구,2017,07,18,3,"8,724,100",0.073768303,"6,805",0.103045326
서울특별시,성동구,2017,07,19,4,"9,175,350",0.077583934,"7,297",0.110495481
서울특별시,성동구,2017,07,20,5,"9,140,150",0.077286293,"7,201",0.109041792
서울특별시,성동구,2017,07,21,6,"8,356,400",0.070659145,"6,647",0.100652797
서울특별시,성동구,2017,07,22,7,"9,322,700",0.07882988,"6,783",0.102712189
서울특별시,성동구,2017,07,23,1,"11,516,950",0.097383782,"7,883",0.119369039
서울특별시,성동구,2017,07,24,2,"10,416,400",0.08807787,"7,724",0.116961367
서울특별시,성동구,2017,07,25,3,"9,643,750",0.08154458,"7,195",0.108950936
서울특별시,성동구,2017,07,26,4,"9,818,600",0.083023058,"7,527",0.113978276
서울특별시,성동구,2017,07,27,5,"8,863,250",0.074944912,"7,118",0.107784957
서울특별시,성동구,2017,07,28,6,"8,251,700",0.069773834,"6,539",0.099017397
서울특별시,성동구,2017,07,29,7,"9,887,700",0.083607346,"7,250",0.109783779
서울특별시,성동구,2017,07,30,1,"11,805,250",0.099821558,"8,425",0.127576322
서울특별시,성동구,2017,07,31,2,"10,445,250",0.088321817,"7,701",0.116613087
서울특별시,성동구,2017,08,01,3,"9,375,400",0.087476006,"7,360",0.111739053
서울특별시,성동구,2017,08,02,4,"10,102,300",0.094258256,"8,032",0.121941314
서울특별시,성동구,2017,08,03,5,"9,374,050",0.08746341,"7,712",0.117083095
서울특별시,성동구,2017,08,04,6,"9,007,950",0.084047559,"7,306",0.110919228
서울특별시,성동구,2017,08,05,7,"9,821,050",0.091634088,"7,492",0.113743068
서울특별시,성동구,2017,08,06,1,"12,366,300",0.115382227,"9,100",0.138155622
서울특별시,성동구,2017,08,07,2,"10,535,750",0.098302507,"8,231",0.12496252
서울특별시,성동구,2017,08,08,3,"9,495,250",0.088594251,"7,707",0.117007185
서울특별시,성동구,2017,08,09,4,"10,046,550",0.093738087,"8,151",0.123747965
서울특별시,성동구,2017,08,10,5,"8,055,500",0.075160843,"6,919",0.105043819
